question,received_answer,expected_answer,tema,flag_original,flag_synthetic,flag_typo_injected,flag_informal,latency,type,score,tool
Como funciona o cronograma de aplicação e as doses previstas p a vacina pentavalente (DTPa-Hib-HB)?,"O cronograma de aplicação da vacina pentavalente (DTPa-Hib-HB), conforme orientações do Ministério da Saúde, segue o seguinte esquema:

• Esquema primário: são três doses, aplicadas aos dois, quatro e seis meses de idade da criança.
• O intervalo recomendado entre cada dose é de sessenta dias, sendo o mínimo permitido de trinta dias.
• Reforços: após completar o esquema básico, a criança recebe o primeiro reforço com a vacina tríplice bacteriana infantil (DTP) aos quinze meses de idade.
• O segundo reforço com a vacina DTP é realizado aos quatro anos de idade.

Essas orientações fazem parte do calendário vacinal do Programa Nacional de Imunizações.

Se quiser saber mais detalhes sobre outras vacinas do calendário ou sobre o Programa Farmácia Popular, posso ajudar! Deseja mais informações?","A agenda oportuna é o tempo ideal para se receber determinada vacina. Para a vacina penta  é composto por três doses, aplicadas aos 2, 4 e 6 meses de idade, com intervalo de 60 dias entre as doses, mínimo de 30 dias em situações excepcionais. A terceira dose não deverá ser administrada antes dos 6 meses de idade. As doses de reforço são 2 doses, sendo o 1º reforço aos 15 meses e o 2º reforço aos 4 anos de idade, com uso da vacina DTP (tríplice bacteriana).  ",Vacina penta,0,1,0,0,17.74,factual_correctness(mode=f1),0.82,ragas
Como funciona o cronograma de aplicação e as doses previstas para a vacina pentavalente (DTPa-Hib-HB)?,"Segundo o Ministério da Saúde, o cronograma de aplicação da vacina pentavalente (DTPa-Hib-HB) segue o seguinte esquema:

Esquema primário: são previstas três doses, aplicadas aos dois, quatro e seis meses de vida da criança.
O intervalo recomendado entre as doses é de sessenta dias, podendo ser reduzido para trinta dias em situações especiais.
Após o esquema primário, realiza-se o primeiro reforço com a vacina tríplice bacteriana infantil (DTP) a partir dos quinze meses de idade.
O segundo reforço é administrado até os quatro anos de idade, também com a vacina DTP.

Os reforços não fazem parte do esquema da pentavalente, mas são essenciais para completar a proteção contra difteria, tétano e coqueluche.

Se precisar de mais detalhes sobre o calendário vacinal, outras vacinas ou informações sobre o Programa Farmácia Popular, posso ajudar! Deseja saber mais sobre algum desses temas?","A agenda oportuna é o tempo ideal para se receber determinada vacina. Para a vacina penta  é composto por três doses, aplicadas aos 2, 4 e 6 meses de idade, com intervalo de 60 dias entre as doses, mínimo de 30 dias em situações excepcionais. A terceira dose não deverá ser administrada antes dos 6 meses de idade. As doses de reforço são 2 doses, sendo o 1º reforço aos 15 meses e o 2º reforço aos 4 anos de idade, com uso da vacina DTP (tríplice bacteriana).  ",Vacina penta,0,1,0,0,18.72,factual_correctness(mode=f1),0.67,ragas
Como funciona o esquema de vacinação contra o VSR?,"O esquema de vacinação contra o vírus sincicial respiratório (VSR) consiste na administração de uma dose única da vacina a partir da vigésima oitava semana de gestação, sem restrição de idade materna.

A recomendação é de uma dose para cada gestação.

Se quiser saber mais sobre o calendário vacinal, outras vacinas ou sobre o Programa Farmácia Popular, posso ajudar! Tem mais alguma dúvida?","O esquema vacinal consiste na administração de dose única da vacina vírus sincicial respiratório (VSR) a partir da 28ª semana de gestação, sem restrição de idade materna. A indicação é uma dose a cada gestação.",Vacina vírus sincicial respiratório (VSR),1,0,0,0,14.89,factual_correctness(mode=f1),1.0,ragas
Como funciona o tempo de espera para os absorventes?,"No Programa Farmácia Popular, pelo Programa Dignidade Menstrual, a retirada de absorventes funciona assim:

Cada autorização permite retirar até quarenta absorventes, quantidade suficiente para dois ciclos menstruais.
O reabastecimento pode ser feito a cada cinquenta e seis dias.
A autorização tem validade de cento e oitenta dias.
Se a pessoa retirar menos de quarenta unidades, a autorização continua válida até atingir esse limite ou até completar os cento e oitenta dias, o que acontecer primeiro.

Se quiser saber mais sobre outros benefícios do Programa Farmácia Popular ou detalhes sobre vacinas e o Programa Nacional de Imunizações, posso ajudar! Tem mais alguma dúvida?","Cada autorização do Programa Dignidade Menstrual permite retirar até 40 absorventes, quantidade prevista para dois ciclos menstruais, com reabastecimento a cada 56 dias. A autorização tem validade de 180 dias; se a pessoa retirar menos de 40 unidades, ela continua válida até atingir esse limite ou até completar os 180 dias — o que acontecer primeiro.",Ciclos de Retirada e Limites de Quantidade,1,0,0,0,15.88,factual_correctness(mode=f1),0.67,ragas
Como identificar se um e-mail supostamente enviado pelo Farmácia Popular é genuíno?,"Para identificar se um e-mail supostamente enviado pelo Programa Farmácia Popular é genuíno, observe os seguintes pontos:

As comunicações oficiais do Programa Farmácia Popular são feitas exclusivamente por e-mails do Ministério da Saúde, sempre com o domínio “@saude.gov.br”.
O Ministério da Saúde não realiza contatos telefônicos com estabelecimentos credenciados para tratar de comunicações oficiais do programa.
Em caso de dúvida, confirme a autenticidade do e-mail pelos canais oficiais, como a Ouvidoria SUS, pelo número cento e trinta e seis.

Se precisar de mais informações sobre o Programa Farmácia Popular ou outros temas relacionados a vacinação, estou à disposição!","As comunicações oficiais do Programa Farmácia Popular ocorrem por e-mails do Ministério da Saúde com domínio “@saude.gov.br”. Além disso, o Ministério informa que não realiza contato com estabelecimentos credenciados por telefone para tratar de comunicações oficiais do programa. Em caso de dúvida, confirme pelos canais oficiais, como a Ouvidoria SUS 136. ","Denúncias, Reclamações e Segurança",0,1,0,0,17.65,factual_correctness(mode=f1),0.91,ragas
Como o cidadão deve proceder ao identificar sinais de reação anafilática após a vacinação contra influenza?,"Se após a vacinação contra influenza surgirem sinais de reação anafilática, como:

Urticária (manchas vermelhas e coceira na pele)
Inchaço no rosto, lábios ou língua
Dificuldade para respirar
Tontura intensa

O cidadão deve:

Avisar imediatamente o profissional de saúde, caso ainda esteja na Unidade Básica de Saúde (UBS).
Se já tiver saído da UBS, procurar o pronto-socorro mais próximo ou ligar para o serviço de emergência pelo número cento e noventa e dois (SAMU).

Essas orientações são fundamentais para garantir atendimento rápido e seguro. Se precisar de mais informações sobre vacinas, reações ou sobre o Programa Farmácia Popular, posso ajudar!","Se após a vacina surgir urticária, inchaço no rosto, dificuldade para respirar ou tontura intensa, avise imediatamente o profissional de saúde se ainda estiver na unidade. Se já saiu, vá ao pronto-socorro mais próximo ou ligue 192 (SAMU).",Vacina influenza,1,0,0,0,15.18,factual_correctness(mode=f1),0.86,ragas
Como o cidadão pode encontrar a unidade de saúde mais próxima para se vacinar contra a influenza?,"Você pode verificar a Unidade Básica de Saúde (UBS) mais próxima de sua residência no site: https://meususdigital.saude.gov.br/publico/rede-saude. 

Posso te ajudar com mais alguma dúvida sobre vacinas e suas reações, calendário vacinal ou sobre o Programa Farmácia Popular?","Para saber onde se vacinar: use o app Meu SUS Digital, o site da prefeitura, ligue para o 136 ou vá à unidade básica de saúde mais próxima. Na campanha, pode haver postos extras em locais de grande circulação.",Vacina influenza,1,0,0,0,12.04,factual_correctness(mode=f1),0.17,ragas
Como o cidadão pode verifiacr se já recebeu a vacina  influenza em anoi anteriores?,"Para verificar se já recebeu a vacina influenza em anos anteriores, o cidadão pode:

Acessar o aplicativo ou site Meu SUS Digital, utilizando o login Gov.br, para consultar o histórico de vacinas aplicadas.
Conferir a caderneta de vacinação em papel, caso possua.
Se ainda restar dúvida, pode procurar uma Unidade Básica de Saúde (UBS) para solicitar essa informação.

Se quiser acessar o Meu SUS Digital, utilize este link: https://meususdigital.saude.gov.br/login

Posso ajudar com mais alguma dúvida sobre vacinas, calendário vacinal ou sobre o Programa Farmácia Popular?","Acesse o aplicativo ou site Meu SUS Digital com seu login Gov.br para verificar seu histórico de vacinas. Se não encontrar o registro, consulte sua caderneta de vacinação em papel. Saiba mais no link <https://meususdigital.saude.gov.br/login>.",Vacina influenza,1,0,1,0,17.89,factual_correctness(mode=f1),0.67,ragas
Como o cidadão pode verificar se já recebeu a vacina  influenza em anos anteriores?,"Para verificar se já recebeu a vacina influenza em anos anteriores, o cidadão pode:

Acessar o aplicativo ou site Meu SUS Digital, utilizando o login Gov.br, para consultar o histórico de vacinas aplicadas.
Conferir a caderneta de vacinação em papel, caso possua.
Se ainda restar dúvida, pode procurar uma Unidade Básica de Saúde (UBS) para obter informações diretamente com a equipe de saúde.

Se quiser acessar o Meu SUS Digital, utilize este link: https://meususdigital.saude.gov.br/login

Se precisar de mais detalhes sobre vacinas, calendário vacinal ou sobre o Programa Farmácia Popular, posso ajudar! Tem mais alguma dúvida?","Acesse o aplicativo ou site Meu SUS Digital com seu login Gov.br para verificar seu histórico de vacinas. Se não encontrar o registro, consulte sua caderneta de vacinação em papel. Saiba mais no link <https://meususdigital.saude.gov.br/login>.",Vacina influenza,1,0,0,0,15.61,factual_correctness(mode=f1),0.67,ragas
Como o governo avisa sobre novas campanhas de vacinação?,"O Ministério da Saúde divulga novas campanhas de vacinação por meio de canais oficiais, como:

TV e rádio
Redes sociais do Ministério da Saúde
Portal gov.br
Notificações proativas via WhatsApp

Esses meios informam sobre os prazos, públicos-alvo e orientações das campanhas. Caso queira saber detalhes sobre alguma campanha específica ou como receber essas notificações, posso ajudar! Tem interesse em saber sobre alguma vacina ou campanha em andamento?","O Ministério da Saúde utiliza canais oficiais como TV, rádio, redes sociais, o portal gov.br e notificações proativas via WhatsApp para informar sobre prazos e públicos das campanhas.Mais informações no link <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,1,0,0,0,13.49,factual_correctness(mode=f1),0.82,ragas
Como o papilomavírus humano se relaciona com casos de câncer?,"O papilomavírus humano (HPV) é um vírus bastante comum e, na maioria das vezes, o organismo consegue eliminá-lo sem causar problemas. Porém, em alguns casos, a infecção pelo HPV pode persistir e provocar alterações nas células.

Essas alterações, se não forem identificadas e tratadas, podem evoluir para câncer, principalmente no colo do útero. O HPV também pode estar relacionado ao desenvolvimento de câncer em outras regiões, como vagina, vulva, ânus, pênis, boca e garganta.

Se quiser saber mais sobre prevenção, vacinas disponíveis pelo Programa Nacional de Imunizações ou outras informações sobre o HPV, posso ajudar! Tem mais alguma dúvida?","O HPV é muito comum e, na maioria das vezes, desaparece sozinho sem causar problemas. Mas em alguns casos, quando a infecção persiste, o vírus pode provocar alterações nas células. Se essas alterações não forem identificadas e tratadas, elas podem evoluir para câncer, principalmente no colo do útero, mas também na vagina, vulva, ânus, pênis, boca e garganta.Saiba mais no link <https://www.gov.br/saude/pt-br/assuntos/saude-de-a-a-z/h/hpv>",Vacina HPV,0,1,0,0,14.71,factual_correctness(mode=f1),0.96,ragas
Como o sistema imunológico responde à aplicação das vacinas?,"Quando uma vacina é aplicada, ela estimula as defesas naturais do corpo, preparando o sistema imunológico para reconhecer e combater doenças específicas. Assim, se a pessoa entrar em contato com o vírus ou bactéria no futuro, o organismo já estará pronto para reagir rapidamente, evitando o adoecimento, principalmente nas formas mais graves.

Se quiser saber mais sobre como funcionam vacinas específicas do Programa Nacional de Imunizações ou sobre o calendário vacinal, posso detalhar para você. Gostaria de saber sobre alguma vacina em especial?","As vacinas estimulam as defesas naturais do corpo, preparando o sistema imunológico para combater doenças específicas de forma rápida e eficaz caso você entre em contato com o vírus ou bactéria no futuro. Ao enfrentar uma situação onde há exposição a esssas doenças, o corpo reage de forma a evitar o adoecimento, principalmente nas suas formas mais graves. Saiba mais no link <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,0,0,17.01,factual_correctness(mode=f1),0.67,ragas
